country,city,duration,stops,departure_time,arrival_time,airport_id,airline,price,duration_s_,departure_tod,arrival_tod
Greece,Crete,1 days 07:15:00,3,2024-03-15 11:30:00,2024-03-16 20:45:00,HER,TAP Air Portugal,199.0,112500.0,Morning,Evening
Greece,Crete,1 days 10:40:00,3,2024-03-15 11:30:00,2024-03-17 00:10:00,HER,TAP Air Portugal,199.0,124800.0,Morning,Night
Greece,Crete,0 days 16:15:00,2,2024-03-15 01:10:00,2024-03-15 19:25:00,HER,Pegasus Airlines,479.0,58500.0,Night,Evening
Greece,Crete,0 days 13:05:00,2,2024-03-15 02:25:00,2024-03-15 17:30:00,HER,Lufthansa,529.0,47100.0,Night,Afternoon
Greece,Crete,0 days 19:45:00,2,2024-03-15 02:25:00,2024-03-16 00:10:00,HER,Lufthansa,469.0,71100.0,Night,Night
Greece,Crete,0 days 16:20:00,2,2024-03-15 02:25:00,2024-03-15 20:45:00,HER,Lufthansa,518.0,58800.0,Night,Evening
Greece,Crete,0 days 16:20:00,2,2024-03-15 02:25:00,2024-03-15 20:45:00,HER,Lufthansa,518.0,58800.0,Night,Evening
Greece,Crete,0 days 19:45:00,2,2024-03-15 02:25:00,2024-03-16 00:10:00,HER,Lufthansa,518.0,71100.0,Night,Night
Greece,Crete,0 days 13:05:00,2,2024-03-15 02:25:00,2024-03-15 17:30:00,HER,Lufthansa,613.0,47100.0,Night,Afternoon
Greece,Crete,0 days 11:45:00,2,2024-03-15 00:55:00,2024-03-15 14:40:00,HER,Egyptair,632.0,42300.0,Night,Afternoon
Greece,Crete,0 days 19:45:00,2,2024-03-15 02:25:00,2024-03-16 00:10:00,HER,Lufthansa,533.0,71100.0,Night,Night
Greece,Crete,0 days 15:25:00,2,2024-03-15 02:25:00,2024-03-15 19:50:00,HER,Lufthansa,613.0,55500.0,Night,Evening
Greece,Crete,0 days 15:25:00,2,2024-03-15 02:25:00,2024-03-15 19:50:00,HER,Lufthansa,613.0,55500.0,Night,Evening
Greece,Crete,0 days 15:25:00,2,2024-03-15 02:25:00,2024-03-15 19:50:00,HER,Lufthansa,613.0,55500.0,Night,Evening
Greece,Crete,0 days 16:20:00,2,2024-03-15 02:25:00,2024-03-15 20:45:00,HER,Lufthansa,613.0,58800.0,Night,Evening
Greece,Crete,0 days 19:45:00,2,2024-03-15 02:25:00,2024-03-16 00:10:00,HER,Lufthansa,613.0,71100.0,Night,Night
Greece,Kefallinia,1 days 16:00:00,3,2024-03-15 18:30:00,2024-03-17 12:30:00,EFL,Royal Air Maroc,438.0,144000.0,Afternoon,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,378.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,387.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 17:55:00,4,2024-03-15 16:35:00,2024-03-17 12:30:00,EFL,Royal Air Maroc,426.0,150900.0,Afternoon,Afternoon
Greece,Kefallinia,1 days 17:55:00,4,2024-03-15 16:35:00,2024-03-17 12:30:00,EFL,Royal Air Maroc,426.0,150900.0,Afternoon,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,401.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,402.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,405.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,405.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,412.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,418.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 17:55:00,4,2024-03-15 16:35:00,2024-03-17 12:30:00,EFL,Royal Air Maroc,450.0,150900.0,Afternoon,Afternoon
Greece,Kefallinia,1 days 17:55:00,4,2024-03-15 16:35:00,2024-03-17 12:30:00,EFL,Royal Air Maroc,454.0,150900.0,Afternoon,Afternoon
Greece,Kefallinia,1 days 16:15:00,3,2024-03-15 18:15:00,2024-03-17 12:30:00,EFL,Transavia,488.0,144900.0,Afternoon,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,425.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 18:25:00,4,2024-03-15 16:05:00,2024-03-17 12:30:00,EFL,Royal Air Maroc,454.0,152700.0,Afternoon,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,429.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,433.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 23:00:00,4,2024-03-15 11:30:00,2024-03-17 12:30:00,EFL,TAP Air Portugal,437.0,169200.0,Morning,Afternoon
Greece,Kefallinia,1 days 15:15:00,4,2024-03-15 19:15:00,2024-03-17 12:30:00,EFL,Air France,485.0,141300.0,Evening,Afternoon
Greece,Kerkyra,1 days 03:30:00,3,2024-03-15 11:30:00,2024-03-16 17:00:00,CFU,TAP Air Portugal,199.0,99000.0,Morning,Afternoon
Greece,Kerkyra,0 days 16:35:00,2,2024-03-15 01:10:00,2024-03-15 19:45:00,CFU,Pegasus Airlines,342.0,59700.0,Night,Evening
Greece,Kerkyra,0 days 16:55:00,2,2024-03-15 13:25:00,2024-03-16 08:20:00,CFU,Royal Air Maroc,350.0,60900.0,Afternoon,Morning
Greece,Kerkyra,1 days 05:10:00,2,2024-03-15 01:10:00,2024-03-16 08:20:00,CFU,Pegasus Airlines,252.0,105000.0,Night,Morning
Greece,Kerkyra,0 days 17:00:00,2,2024-03-15 13:20:00,2024-03-16 08:20:00,CFU,Royal Air Maroc,355.0,61200.0,Afternoon,Morning
Greece,Kerkyra,0 days 18:00:00,2,2024-03-15 12:20:00,2024-03-16 08:20:00,CFU,Royal Air Maroc,350.0,64800.0,Afternoon,Morning
Greece,Kerkyra,1 days 05:10:00,3,2024-03-15 01:10:00,2024-03-16 08:20:00,CFU,Pegasus Airlines,247.0,105000.0,Night,Morning
Greece,Kerkyra,1 days 01:45:00,3,2024-03-15 11:30:00,2024-03-16 15:15:00,CFU,TAP Air Portugal,284.0,92700.0,Morning,Afternoon
Greece,Kerkyra,0 days 18:50:00,3,2024-03-15 11:30:00,2024-03-16 08:20:00,CFU,TAP Air Portugal,348.0,67800.0,Morning,Morning
Greece,Kerkyra,0 days 18:50:00,3,2024-03-15 11:30:00,2024-03-16 08:20:00,CFU,TAP Air Portugal,348.0,67800.0,Morning,Morning
Greece,Kerkyra,0 days 17:20:00,2,2024-03-15 13:00:00,2024-03-16 08:20:00,CFU,Royal Air Maroc,375.0,62400.0,Afternoon,Morning
Greece,Kerkyra,0 days 18:35:00,2,2024-03-15 11:45:00,2024-03-16 08:20:00,CFU,TUI fly Belgium,365.0,66900.0,Morning,Morning
Greece,Kerkyra,0 days 16:35:00,2,2024-03-15 01:10:00,2024-03-15 19:45:00,CFU,Pegasus Airlines,387.0,59700.0,Night,Evening
Greece,Kerkyra,0 days 16:45:00,2,2024-03-15 13:35:00,2024-03-16 08:20:00,CFU,Royal Air Maroc,390.0,60300.0,Afternoon,Morning
Greece,Kerkyra,1 days 03:55:00,2,2024-03-15 02:25:00,2024-03-16 08:20:00,CFU,Lufthansa,319.0,100500.0,Night,Morning
Greece,Kerkyra,0 days 17:20:00,2,2024-03-15 13:00:00,2024-03-16 08:20:00,CFU,ITA Airways,410.0,62400.0,Afternoon,Morning
Greece,Kerkyra,0 days 17:00:00,2,2024-03-15 13:00:00,2024-03-16 08:00:00,CFU,ITA Airways,420.0,61200.0,Afternoon,Morning
Greece,Kerkyra,1 days 13:50:00,2,2024-03-15 01:10:00,2024-03-16 17:00:00,CFU,Pegasus Airlines,252.0,136200.0,Night,Afternoon
Greece,Kerkyra,0 days 17:00:00,3,2024-03-15 02:25:00,2024-03-15 21:25:00,CFU,Lufthansa,415.0,61200.0,Night,Evening
Greece,Kerkyra,0 days 17:00:00,3,2024-03-15 02:25:00,2024-03-15 21:25:00,CFU,Lufthansa,415.0,61200.0,Night,Evening
Greece,Kos,0 days 17:35:00,2,2024-03-15 01:10:00,2024-03-15 20:45:00,KGS,Pegasus Airlines,274.0,63300.0,Night,Evening
Greece,Kos,0 days 21:20:00,3,2024-03-15 18:15:00,2024-03-16 17:35:00,KGS,Transavia,287.0,76800.0,Afternoon,Afternoon
Greece,Kos,1 days 04:05:00,3,2024-03-15 11:30:00,2024-03-16 17:35:00,KGS,TAP Air Portugal,205.0,101100.0,Morning,Afternoon
Greece,Kos,0 days 19:05:00,2,2024-03-15 13:20:00,2024-03-16 10:25:00,KGS,Royal Air Maroc,360.0,68700.0,Afternoon,Morning
Greece,Kos,0 days 11:10:00,2,2024-03-15 02:25:00,2024-03-15 15:35:00,KGS,Lufthansa,464.0,40200.0,Night,Afternoon
Greece,Kos,0 days 20:55:00,3,2024-03-15 11:30:00,2024-03-16 10:25:00,KGS,TAP Air Portugal,354.0,75300.0,Morning,Morning
Greece,Kos,0 days 20:55:00,3,2024-03-15 11:30:00,2024-03-16 10:25:00,KGS,TAP Air Portugal,354.0,75300.0,Morning,Morning
Greece,Kos,0 days 18:50:00,2,2024-03-15 13:35:00,2024-03-16 10:25:00,KGS,Royal Air Maroc,396.0,67800.0,Afternoon,Morning
Greece,Kos,0 days 21:05:00,3,2024-03-15 18:30:00,2024-03-16 17:35:00,KGS,Royal Air Maroc,369.0,75900.0,Afternoon,Afternoon
Greece,Kos,0 days 16:20:00,2,2024-03-15 17:10:00,2024-03-16 11:30:00,KGS,Turkish Airlines,444.0,58800.0,Afternoon,Morning
Greece,Kos,0 days 16:20:00,2,2024-03-15 02:25:00,2024-03-15 20:45:00,KGS,Lufthansa,460.0,58800.0,Night,Evening
Greece,Kos,1 days 07:15:00,3,2024-03-15 01:10:00,2024-03-16 10:25:00,KGS,Pegasus Airlines,267.0,112500.0,Night,Morning
Greece,Kos,0 days 14:00:00,3,2024-03-15 02:25:00,2024-03-15 18:25:00,KGS,Lufthansa,510.0,50400.0,Night,Afternoon
Greece,Kos,1 days 16:10:00,2,2024-03-15 18:15:00,2024-03-17 12:25:00,KGS,Transavia,228.0,144600.0,Afternoon,Afternoon
Greece,Kos,1 days 06:00:00,2,2024-03-15 02:25:00,2024-03-16 10:25:00,KGS,Lufthansa,414.0,108000.0,Night,Morning
Greece,Kos,1 days 16:10:00,3,2024-03-15 18:15:00,2024-03-17 12:25:00,KGS,Transavia,287.0,144600.0,Afternoon,Afternoon
Greece,Kos,1 days 16:10:00,3,2024-03-15 18:15:00,2024-03-17 12:25:00,KGS,Transavia,287.0,144600.0,Afternoon,Afternoon
Greece,Kos,0 days 17:35:00,3,2024-03-15 01:10:00,2024-03-15 20:45:00,KGS,Pegasus Airlines,574.0,63300.0,Night,Evening
Greece,Kos,1 days 18:25:00,3,2024-03-15 18:15:00,2024-03-17 14:40:00,KGS,Transavia,289.0,152700.0,Afternoon,Afternoon
Greece,Kos,1 days 22:55:00,4,2024-03-15 11:30:00,2024-03-17 12:25:00,KGS,TAP Air Portugal,227.0,168900.0,Morning,Afternoon
Greece,Mykonos,0 days 19:10:00,2,2024-03-15 13:25:00,2024-03-16 10:35:00,JMK,Royal Air Maroc,306.0,69000.0,Afternoon,Morning
Greece,Mykonos,0 days 20:15:00,2,2024-03-15 12:20:00,2024-03-16 10:35:00,JMK,Royal Air Maroc,306.0,72900.0,Afternoon,Morning
Greece,Mykonos,0 days 21:05:00,3,2024-03-15 18:15:00,2024-03-16 17:20:00,JMK,Transavia,291.0,75900.0,Afternoon,Afternoon
Greece,Mykonos,0 days 12:55:00,3,2024-03-15 02:25:00,2024-03-15 17:20:00,JMK,Lufthansa,418.0,46500.0,Night,Afternoon
Greece,Mykonos,0 days 19:15:00,2,2024-03-15 13:20:00,2024-03-16 10:35:00,JMK,Royal Air Maroc,364.0,69300.0,Afternoon,Morning
Greece,Mykonos,0 days 12:55:00,3,2024-03-15 02:25:00,2024-03-15 17:20:00,JMK,Lufthansa,434.0,46500.0,Night,Afternoon
Greece,Mykonos,0 days 19:35:00,2,2024-03-15 13:00:00,2024-03-16 10:35:00,JMK,Royal Air Maroc,384.0,70500.0,Afternoon,Morning
Greece,Mykonos,0 days 20:50:00,2,2024-03-15 11:45:00,2024-03-16 10:35:00,JMK,TUI fly Belgium,373.0,75000.0,Morning,Morning
Greece,Mykonos,0 days 16:05:00,2,2024-03-15 17:10:00,2024-03-16 11:15:00,JMK,Turkish Airlines,438.0,57900.0,Afternoon,Morning
Greece,Mykonos,0 days 20:50:00,3,2024-03-15 18:30:00,2024-03-16 17:20:00,JMK,Royal Air Maroc,373.0,75000.0,Afternoon,Afternoon
Greece,Mykonos,0 days 19:35:00,2,2024-03-15 13:00:00,2024-03-16 10:35:00,JMK,Royal Air Maroc,415.0,70500.0,Afternoon,Morning
Greece,Mykonos,0 days 19:35:00,2,2024-03-15 13:00:00,2024-03-16 10:35:00,JMK,ITA Airways,418.0,70500.0,Afternoon,Morning
Greece,Mykonos,1 days 03:50:00,3,2024-03-15 11:30:00,2024-03-16 17:20:00,JMK,TAP Air Portugal,307.0,100200.0,Morning,Afternoon
Greece,Mykonos,0 days 19:00:00,2,2024-03-15 13:35:00,2024-03-16 10:35:00,JMK,Royal Air Maroc,443.0,68400.0,Afternoon,Morning
Greece,Mykonos,0 days 12:55:00,2,2024-03-15 02:25:00,2024-03-15 17:20:00,JMK,Lufthansa,525.0,46500.0,Night,Afternoon
Greece,Mykonos,0 days 21:05:00,3,2024-03-15 11:30:00,2024-03-16 10:35:00,JMK,TAP Air Portugal,401.0,75900.0,Morning,Morning
Greece,Mykonos,0 days 21:05:00,3,2024-03-15 11:30:00,2024-03-16 10:35:00,JMK,TAP Air Portugal,401.0,75900.0,Morning,Morning
Greece,Mykonos,0 days 20:05:00,3,2024-03-15 19:15:00,2024-03-16 17:20:00,JMK,Air France,417.0,72300.0,Evening,Afternoon
Greece,Mykonos,0 days 12:55:00,3,2024-03-15 02:25:00,2024-03-15 17:20:00,JMK,Lufthansa,517.0,46500.0,Night,Afternoon
Greece,Mykonos,1 days 07:25:00,2,2024-03-15 01:10:00,2024-03-16 10:35:00,JMK,Pegasus Airlines,288.0,113100.0,Night,Morning
Greece,Rhodes,0 days 08:35:00,2,2024-03-15 13:00:00,2024-03-15 23:35:00,RHO,Royal Air Maroc,406.0,30900.0,Afternoon,Evening
Greece,Rhodes,0 days 08:35:00,2,2024-03-15 13:00:00,2024-03-15 23:35:00,RHO,ITA Airways,443.0,30900.0,Afternoon,Evening
Greece,Rhodes,0 days 11:05:00,3,2024-03-15 10:30:00,2024-03-15 23:35:00,RHO,Royal Air Maroc,415.0,39900.0,Morning,Evening
Greece,Rhodes,0 days 13:55:00,3,2024-03-15 02:25:00,2024-03-15 18:20:00,RHO,Lufthansa,379.0,50100.0,Night,Afternoon
Greece,Rhodes,0 days 13:55:00,3,2024-03-15 02:25:00,2024-03-15 18:20:00,RHO,Lufthansa,393.0,50100.0,Night,Afternoon
Greece,Rhodes,0 days 22:05:00,3,2024-03-15 18:15:00,2024-03-16 18:20:00,RHO,Transavia,282.0,79500.0,Afternoon,Afternoon
Greece,Rhodes,0 days 16:05:00,3,2024-03-15 02:25:00,2024-03-15 20:30:00,RHO,Lufthansa,379.0,57900.0,Night,Evening
Greece,Rhodes,1 days 04:50:00,3,2024-03-15 11:30:00,2024-03-16 18:20:00,RHO,TAP Air Portugal,199.0,103800.0,Morning,Afternoon
Greece,Rhodes,1 days 00:50:00,3,2024-03-15 11:30:00,2024-03-16 14:20:00,RHO,TAP Air Portugal,282.0,89400.0,Morning,Afternoon
Greece,Rhodes,0 days 13:55:00,3,2024-03-15 02:25:00,2024-03-15 18:20:00,RHO,Lufthansa,447.0,50100.0,Night,Afternoon
Greece,Rhodes,0 days 13:55:00,2,2024-03-15 02:25:00,2024-03-15 18:20:00,RHO,Lufthansa,462.0,50100.0,Night,Afternoon
Greece,Rhodes,0 days 13:55:00,2,2024-03-15 02:25:00,2024-03-15 18:20:00,RHO,Lufthansa,464.0,50100.0,Night,Afternoon
Greece,Rhodes,0 days 16:05:00,3,2024-03-15 02:25:00,2024-03-15 20:30:00,RHO,Lufthansa,425.0,57900.0,Night,Evening
Greece,Rhodes,1 days 05:15:00,2,2024-03-15 01:10:00,2024-03-16 08:25:00,RHO,Pegasus Airlines,244.0,105300.0,Night,Morning
Greece,Rhodes,0 days 13:55:00,3,2024-03-15 02:25:00,2024-03-15 18:20:00,RHO,Lufthansa,459.0,50100.0,Night,Afternoon
Greece,Rhodes,0 days 13:55:00,3,2024-03-15 02:25:00,2024-03-15 18:20:00,RHO,Lufthansa,468.0,50100.0,Night,Afternoon
Greece,Rhodes,0 days 13:55:00,3,2024-03-15 02:25:00,2024-03-15 18:20:00,RHO,Lufthansa,478.0,50100.0,Night,Afternoon
Greece,Rhodes,0 days 16:05:00,3,2024-03-15 02:25:00,2024-03-15 20:30:00,RHO,Lufthansa,447.0,57900.0,Night,Evening
Greece,Rhodes,0 days 11:05:00,3,2024-03-15 10:30:00,2024-03-15 23:35:00,RHO,ITA Airways,521.0,39900.0,Morning,Evening
Greece,Rhodes,1 days 03:20:00,3,2024-03-15 18:15:00,2024-03-16 23:35:00,RHO,Transavia,282.0,98400.0,Afternoon,Evening
Greece,Thessaloniki,0 days 12:30:00,2,2024-03-15 01:10:00,2024-03-15 15:40:00,SKG,Pegasus Airlines,194.0,45000.0,Night,Afternoon
Greece,Thessaloniki,0 days 11:35:00,2,2024-03-15 01:10:00,2024-03-15 14:45:00,SKG,Pegasus Airlines,256.0,41700.0,Night,Afternoon
Greece,Thessaloniki,0 days 09:35:00,1,2024-03-15 02:25:00,2024-03-15 14:00:00,SKG,Lufthansa,327.0,34500.0,Night,Afternoon
Greece,Thessaloniki,0 days 13:15:00,1,2024-03-15 17:10:00,2024-03-16 08:25:00,SKG,Turkish Airlines,277.0,47700.0,Afternoon,Morning
Greece,Thessaloniki,0 days 17:20:00,2,2024-03-15 18:15:00,2024-03-16 13:35:00,SKG,Transavia,225.0,62400.0,Afternoon,Afternoon
Greece,Thessaloniki,0 days 12:40:00,2,2024-03-15 12:40:00,2024-03-16 03:20:00,SKG,Royal Air Maroc,301.0,45600.0,Afternoon,Night
Greece,Thessaloniki,0 days 10:45:00,2,2024-03-15 10:30:00,2024-03-15 23:15:00,SKG,Royal Air Maroc,328.0,38700.0,Morning,Evening
Greece,Thessaloniki,0 days 09:00:00,2,2024-03-15 02:25:00,2024-03-15 13:25:00,SKG,Lufthansa,366.0,32400.0,Night,Afternoon
Greece,Thessaloniki,0 days 18:50:00,2,2024-03-15 02:25:00,2024-03-15 23:15:00,SKG,Lufthansa,233.0,67800.0,Night,Evening
Greece,Thessaloniki,0 days 09:00:00,2,2024-03-15 02:25:00,2024-03-15 13:25:00,SKG,Lufthansa,371.0,32400.0,Night,Afternoon
Greece,Thessaloniki,0 days 10:45:00,2,2024-03-15 10:30:00,2024-03-15 23:15:00,SKG,Royal Air Maroc,349.0,38700.0,Morning,Evening
Greece,Thessaloniki,0 days 18:50:00,2,2024-03-15 02:25:00,2024-03-15 23:15:00,SKG,Lufthansa,243.0,67800.0,Night,Evening
Greece,Thessaloniki,0 days 18:50:00,2,2024-03-15 02:25:00,2024-03-15 23:15:00,SKG,Lufthansa,243.0,67800.0,Night,Evening
Greece,Thessaloniki,0 days 18:50:00,2,2024-03-15 02:25:00,2024-03-15 23:15:00,SKG,Lufthansa,243.0,67800.0,Night,Evening
Greece,Thessaloniki,0 days 18:50:00,2,2024-03-15 02:25:00,2024-03-15 23:15:00,SKG,Lufthansa,243.0,67800.0,Night,Evening
Greece,Thessaloniki,0 days 18:50:00,2,2024-03-15 02:25:00,2024-03-15 23:15:00,SKG,Lufthansa,243.0,67800.0,Night,Evening
Greece,Thessaloniki,0 days 18:50:00,2,2024-03-15 02:25:00,2024-03-15 23:15:00,SKG,Lufthansa,243.0,67800.0,Night,Evening
Greece,Thessaloniki,0 days 18:50:00,2,2024-03-15 02:25:00,2024-03-15 23:15:00,SKG,Lufthansa,243.0,67800.0,Night,Evening
Greece,Thessaloniki,0 days 18:50:00,2,2024-03-15 02:25:00,2024-03-15 23:15:00,SKG,Lufthansa,255.0,67800.0,Night,Evening
Greece,Thessaloniki,0 days 11:05:00,3,2024-03-15 02:25:00,2024-03-15 15:30:00,SKG,Lufthansa,353.0,39900.0,Night,Afternoon
Greece,Thira,0 days 18:40:00,2,2024-03-15 01:10:00,2024-03-15 21:50:00,JTR,Pegasus Airlines,295.0,67200.0,Night,Evening
Greece,Thira,0 days 13:20:00,3,2024-03-15 02:25:00,2024-03-15 17:45:00,JTR,Lufthansa,402.0,48000.0,Night,Afternoon
Greece,Thira,0 days 21:30:00,3,2024-03-15 18:15:00,2024-03-16 17:45:00,JTR,Transavia,291.0,77400.0,Afternoon,Afternoon
Greece,Thira,0 days 13:20:00,3,2024-03-15 02:25:00,2024-03-15 17:45:00,JTR,Lufthansa,441.0,48000.0,Night,Afternoon
Greece,Thira,0 days 13:20:00,2,2024-03-15 02:25:00,2024-03-15 17:45:00,JTR,Lufthansa,464.0,48000.0,Night,Afternoon
Greece,Thira,0 days 13:20:00,2,2024-03-15 02:25:00,2024-03-15 17:45:00,JTR,Lufthansa,464.0,48000.0,Night,Afternoon
Greece,Thira,0 days 16:45:00,2,2024-03-15 02:25:00,2024-03-15 21:10:00,JTR,Lufthansa,419.0,60300.0,Night,Evening
Greece,Thira,1 days 00:50:00,2,2024-03-15 19:00:00,2024-03-16 21:50:00,JTR,Iberia,297.0,89400.0,Evening,Evening
Greece,Thira,0 days 17:25:00,3,2024-03-15 02:25:00,2024-03-15 21:50:00,JTR,Lufthansa,402.0,62700.0,Night,Evening
Greece,Thira,0 days 13:20:00,3,2024-03-15 02:25:00,2024-03-15 17:45:00,JTR,Lufthansa,477.0,48000.0,Night,Afternoon
Greece,Thira,1 days 01:35:00,3,2024-03-15 18:15:00,2024-03-16 21:50:00,JTR,Transavia,291.0,92100.0,Afternoon,Evening
Greece,Thira,0 days 14:35:00,2,2024-03-15 01:10:00,2024-03-15 17:45:00,JTR,Pegasus Airlines,490.0,52500.0,Night,Afternoon
Greece,Thira,0 days 16:45:00,3,2024-03-15 02:25:00,2024-03-15 21:10:00,JTR,Lufthansa,443.0,60300.0,Night,Evening
Greece,Thira,0 days 16:45:00,3,2024-03-15 02:25:00,2024-03-15 21:10:00,JTR,Lufthansa,443.0,60300.0,Night,Evening
Greece,Thira,0 days 13:45:00,3,2024-03-15 02:25:00,2024-03-15 18:10:00,JTR,Lufthansa,497.0,49500.0,Night,Afternoon
Greece,Thira,0 days 17:25:00,2,2024-03-15 02:25:00,2024-03-15 21:50:00,JTR,Lufthansa,468.0,62700.0,Night,Evening
Greece,Thira,0 days 18:00:00,2,2024-03-15 01:10:00,2024-03-15 21:10:00,JTR,Pegasus Airlines,497.0,64800.0,Night,Evening
Greece,Thira,0 days 18:40:00,2,2024-03-15 01:10:00,2024-03-15 21:50:00,JTR,Pegasus Airlines,488.0,67200.0,Night,Evening
Greece,Thira,0 days 17:25:00,2,2024-03-15 02:25:00,2024-03-15 21:50:00,JTR,Lufthansa,540.0,62700.0,Night,Evening
Greece,Thira,1 days 07:45:00,3,2024-03-15 01:10:00,2024-03-16 10:55:00,JTR,Pegasus Airlines,292.0,114300.0,Night,Morning
Greece,Zakinthos,0 days 16:30:00,2,2024-03-15 01:10:00,2024-03-15 19:40:00,ZTH,Pegasus Airlines,221.0,59400.0,Night,Evening
Greece,Zakinthos,0 days 15:15:00,3,2024-03-15 02:25:00,2024-03-15 19:40:00,ZTH,Lufthansa,342.0,54900.0,Night,Evening
Greece,Zakinthos,0 days 15:15:00,3,2024-03-15 02:25:00,2024-03-15 19:40:00,ZTH,Lufthansa,410.0,54900.0,Night,Evening
Greece,Zakinthos,0 days 15:15:00,3,2024-03-15 02:25:00,2024-03-15 19:40:00,ZTH,Lufthansa,505.0,54900.0,Night,Evening
Greece,Zakinthos,0 days 15:15:00,3,2024-03-15 02:25:00,2024-03-15 19:40:00,ZTH,Lufthansa,536.0,54900.0,Night,Evening
Greece,Zakinthos,0 days 15:15:00,3,2024-03-15 02:25:00,2024-03-15 19:40:00,ZTH,Lufthansa,536.0,54900.0,Night,Evening
Greece,Zakinthos,0 days 15:15:00,2,2024-03-15 02:25:00,2024-03-15 19:40:00,ZTH,Lufthansa,559.0,54900.0,Night,Evening
Greece,Zakinthos,0 days 15:15:00,3,2024-03-15 02:25:00,2024-03-15 19:40:00,ZTH,Lufthansa,558.0,54900.0,Night,Evening
Greece,Zakinthos,0 days 15:05:00,3,2024-03-15 02:35:00,2024-03-15 19:40:00,ZTH,Tunisair Express,561.0,54300.0,Night,Evening
Greece,Zakinthos,1 days 23:25:00,3,2024-03-15 18:15:00,2024-03-17 19:40:00,ZTH,Transavia,282.0,170700.0,Afternoon,Evening
Greece,Zakinthos,1 days 18:40:00,3,2024-03-15 23:00:00,2024-03-17 19:40:00,ZTH,Royal Air Maroc,329.0,153600.0,Evening,Evening
Greece,Zakinthos,0 days 15:15:00,3,2024-03-15 02:25:00,2024-03-15 19:40:00,ZTH,Lufthansa,590.0,54900.0,Night,Evening
Greece,Zakinthos,0 days 15:15:00,3,2024-03-15 02:25:00,2024-03-15 19:40:00,ZTH,Lufthansa,593.0,54900.0,Night,Evening
Greece,Zakinthos,0 days 15:15:00,3,2024-03-15 02:25:00,2024-03-15 19:40:00,ZTH,Lufthansa,593.0,54900.0,Night,Evening
Greece,Zakinthos,1 days 19:50:00,3,2024-03-15 21:50:00,2024-03-17 19:40:00,ZTH,Royal Air Maroc,329.0,157800.0,Evening,Evening
Greece,Zakinthos,2 days 06:10:00,3,2024-03-15 11:30:00,2024-03-17 19:40:00,ZTH,TAP Air Portugal,235.0,195000.0,Morning,Evening
Greece,Zakinthos,1 days 18:40:00,3,2024-03-15 23:00:00,2024-03-17 19:40:00,ZTH,Royal Air Maroc,348.0,153600.0,Evening,Evening
Greece,Zakinthos,1 days 18:40:00,4,2024-03-15 23:00:00,2024-03-17 19:40:00,ZTH,Royal Air Maroc,371.0,153600.0,Evening,Evening
Greece,Zakinthos,1 days 19:30:00,3,2024-03-15 18:30:00,2024-03-17 16:00:00,ZTH,Royal Air Maroc,384.0,156600.0,Afternoon,Afternoon
Greece,Zakinthos,1 days 19:50:00,4,2024-03-15 21:50:00,2024-03-17 19:40:00,ZTH,Royal Air Maroc,371.0,157800.0,Evening,Evening
Guam,Guam,1 days 01:55:00,3,2024-03-15 16:00:00,2024-03-17 03:55:00,GUM,Qatar Airways,1172.0,93300.0,Afternoon,Night
Guam,Guam,1 days 13:25:00,2,2024-03-15 16:00:00,2024-03-17 15:25:00,GUM,Qatar Airways,1019.0,134700.0,Afternoon,Afternoon
Guam,Guam,1 days 06:25:00,3,2024-03-15 09:30:00,2024-03-17 01:55:00,GUM,Etihad Airways,1155.0,109500.0,Morning,Night
