country,city,duration,stops,departure_time,arrival_time,airport_id,airline,price,duration_s_,departure_tod,arrival_tod,region,population,area,pop_density,coastline,migration,infant_mortality,gdp,birthrate,deathrate,distance
Mauritius,Mauritius,1 days 00:35:00,1.0,2024-03-15 02:25:00,2024-03-16 07:00:00,MRU,Lufthansa,728.0,88500.0,Night,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,1 days 00:35:00,1.0,2024-03-15 02:25:00,2024-03-16 07:00:00,MRU,Lufthansa,728.0,88500.0,Night,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,0 days 20:05:00,2.0,2024-03-15 13:00:00,2024-03-16 13:05:00,MRU,Royal Air Maroc,797.0,72300.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,1 days 00:35:00,3.0,2024-03-15 02:25:00,2024-03-16 07:00:00,MRU,Lufthansa,631.0,88500.0,Night,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,1 days 01:50:00,3.0,2024-03-15 01:10:00,2024-03-16 07:00:00,MRU,Pegasus Airlines,624.0,93000.0,Night,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,0 days 19:30:00,2.0,2024-03-15 13:35:00,2024-03-16 13:05:00,MRU,Royal Air Maroc,853.0,70200.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,0 days 19:40:00,2.0,2024-03-15 13:25:00,2024-03-16 13:05:00,MRU,Royal Air Maroc,853.0,70800.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,0 days 20:15:00,2.0,2024-03-15 12:50:00,2024-03-16 13:05:00,MRU,Royal Air Maroc,843.0,72900.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,0 days 17:30:00,1.0,2024-03-15 14:10:00,2024-03-16 11:40:00,MRU,Royal Air Maroc,970.0,63000.0,Afternoon,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,0 days 18:15:00,1.0,2024-03-15 13:25:00,2024-03-16 11:40:00,MRU,Royal Air Maroc,964.0,65700.0,Afternoon,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,0 days 20:05:00,2.0,2024-03-15 13:00:00,2024-03-16 13:05:00,MRU,ITA Airways,883.0,72300.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,1 days 00:35:00,3.0,2024-03-15 02:25:00,2024-03-16 07:00:00,MRU,Lufthansa,715.0,88500.0,Night,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,1 days 01:50:00,3.0,2024-03-15 01:10:00,2024-03-16 07:00:00,MRU,Pegasus Airlines,684.0,93000.0,Night,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,0 days 19:20:00,1.0,2024-03-15 12:20:00,2024-03-16 11:40:00,MRU,Royal Air Maroc,964.0,69600.0,Afternoon,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,1 days 00:35:00,3.0,2024-03-15 02:25:00,2024-03-16 07:00:00,MRU,Lufthansa,722.0,88500.0,Night,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,1 days 00:35:00,3.0,2024-03-15 02:25:00,2024-03-16 07:00:00,MRU,Lufthansa,722.0,88500.0,Night,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,0 days 20:05:00,2.0,2024-03-15 13:00:00,2024-03-16 13:05:00,MRU,ITA Airways,898.0,72300.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,0 days 17:40:00,2.0,2024-03-15 11:30:00,2024-03-16 09:10:00,MRU,TAP Air Portugal,963.0,63600.0,Morning,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mauritius,Mauritius,1 days 00:35:00,3.0,2024-03-15 02:25:00,2024-03-16 07:00:00,MRU,Lufthansa,732.0,88500.0,Night,Morning,SUB-SAHARAN AFRICA,1240827,5283.5796,1575.4909169999999,8.68,-0.9,15.03,11400.0,15.43,6.86,9123.76
Mayotte,Mayotte (Dzaoudzi),0 days 19:50:00,2.0,2024-03-15 12:40:00,2024-03-16 11:30:00,DZA,Royal Air Maroc,807.0,71400.0,Afternoon,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),0 days 19:05:00,2.0,2024-03-15 13:25:00,2024-03-16 11:30:00,DZA,Royal Air Maroc,847.0,68700.0,Afternoon,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),0 days 20:10:00,2.0,2024-03-15 12:20:00,2024-03-16 11:30:00,DZA,Royal Air Maroc,847.0,72600.0,Afternoon,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 00:20:00,2.0,2024-03-15 08:10:00,2024-03-16 11:30:00,DZA,Royal Air Maroc,858.0,87600.0,Morning,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),0 days 15:05:00,1.0,2024-03-15 13:25:00,2024-03-16 07:30:00,DZA,Royal Air Maroc,1306.0,54300.0,Afternoon,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),0 days 16:10:00,1.0,2024-03-15 12:20:00,2024-03-16 07:30:00,DZA,Royal Air Maroc,1306.0,58200.0,Afternoon,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 00:20:00,2.0,2024-03-15 08:10:00,2024-03-16 11:30:00,DZA,Air France,1027.0,87600.0,Morning,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 00:15:00,3.0,2024-03-15 08:15:00,2024-03-16 11:30:00,DZA,Royal Air Maroc,975.0,87300.0,Morning,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 00:15:00,3.0,2024-03-15 08:15:00,2024-03-16 11:30:00,DZA,Royal Air Maroc,975.0,87300.0,Morning,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 00:30:00,3.0,2024-03-15 08:00:00,2024-03-16 11:30:00,DZA,Royal Air Maroc,979.0,88200.0,Morning,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 00:20:00,3.0,2024-03-15 08:10:00,2024-03-16 11:30:00,DZA,KLM,999.0,87600.0,Morning,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 00:20:00,3.0,2024-03-15 08:10:00,2024-03-16 11:30:00,DZA,KLM,1000.0,87600.0,Morning,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 00:20:00,3.0,2024-03-15 08:10:00,2024-03-16 11:30:00,DZA,Royal Air Maroc,1017.0,87600.0,Morning,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),0 days 20:20:00,1.0,2024-03-15 08:10:00,2024-03-16 07:30:00,DZA,Royal Air Maroc,1317.0,73200.0,Morning,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 00:15:00,3.0,2024-03-15 08:15:00,2024-03-16 11:30:00,DZA,Royal Air Maroc,1081.0,87300.0,Morning,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),0 days 18:55:00,2.0,2024-03-15 13:35:00,2024-03-16 11:30:00,DZA,Egyptair,1413.0,68100.0,Afternoon,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),0 days 18:30:00,2.0,2024-03-15 14:00:00,2024-03-16 11:30:00,DZA,Qatar Airways,1582.0,66600.0,Afternoon,Morning,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 03:35:00,2.0,2024-03-15 08:10:00,2024-03-16 14:45:00,DZA,Air France,1360.0,99300.0,Morning,Afternoon,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 03:35:00,2.0,2024-03-15 08:10:00,2024-03-16 14:45:00,DZA,Air France,1411.0,99300.0,Morning,Afternoon,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mayotte,Mayotte (Dzaoudzi),1 days 19:05:00,4.0,2024-03-15 16:35:00,2024-03-17 14:40:00,DZA,Royal Air Maroc,788.0,155100.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,201234,968.65626,1393.673619,49.52,6.78,62.4,2600.0,40.95,7.7,7607.4
Mexico,Acapulco,1 days 06:59:00,4.0,2024-03-15 11:30:00,2024-03-16 12:29:00,ACA,TAP Air Portugal,649.0,111540.0,Morning,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 06:30:00,2.0,2024-03-15 09:35:00,2024-03-16 10:05:00,ACA,Air Canada,937.0,109800.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 06:30:00,3.0,2024-03-15 09:35:00,2024-03-16 10:05:00,ACA,Air Canada,901.0,109800.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 02:40:00,3.0,2024-03-15 13:25:00,2024-03-16 10:05:00,ACA,Royal Air Maroc,982.0,96000.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 02:39:00,2.0,2024-03-15 15:50:00,2024-03-16 12:29:00,ACA,Royal Air Maroc,1048.0,95940.0,Afternoon,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 10:19:00,4.0,2024-03-15 08:10:00,2024-03-16 12:29:00,ACA,Royal Air Maroc,821.0,123540.0,Morning,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 06:59:00,3.0,2024-03-15 11:30:00,2024-03-16 12:29:00,ACA,TAP Air Portugal,943.0,111540.0,Morning,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 07:55:00,2.0,2024-03-15 08:10:00,2024-03-16 10:05:00,ACA,Air France,972.0,114900.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,0 days 23:10:00,2.0,2024-03-15 16:55:00,2024-03-16 10:05:00,ACA,Royal Air Maroc,1148.0,83400.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 06:30:00,3.0,2024-03-15 09:35:00,2024-03-16 10:05:00,ACA,Air Canada,972.0,109800.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 06:30:00,3.0,2024-03-15 09:35:00,2024-03-16 10:05:00,ACA,Air Canada,972.0,109800.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 08:54:00,3.0,2024-03-15 09:35:00,2024-03-16 12:29:00,ACA,Air Canada,966.0,118440.0,Morning,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 08:54:00,3.0,2024-03-15 09:35:00,2024-03-16 12:29:00,ACA,Air Canada,966.0,118440.0,Morning,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 07:55:00,3.0,2024-03-15 08:10:00,2024-03-16 10:05:00,ACA,Royal Air Maroc,993.0,114900.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 07:55:00,3.0,2024-03-15 08:10:00,2024-03-16 10:05:00,ACA,Royal Air Maroc,993.0,114900.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 06:30:00,3.0,2024-03-15 09:35:00,2024-03-16 10:05:00,ACA,Air Canada,1037.0,109800.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 13:40:00,2.0,2024-03-15 02:25:00,2024-03-16 10:05:00,ACA,Lufthansa,937.0,135600.0,Night,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 06:30:00,3.0,2024-03-15 09:35:00,2024-03-16 10:05:00,ACA,Air Canada,1041.0,109800.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 06:30:00,3.0,2024-03-15 09:35:00,2024-03-16 10:05:00,ACA,Air Canada,1041.0,109800.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Acapulco,1 days 06:30:00,3.0,2024-03-15 09:35:00,2024-03-16 10:05:00,ACA,Air Canada,1041.0,109800.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,9183.47
Mexico,Cancun,0 days 16:35:00,1.0,2024-03-15 09:35:00,2024-03-15 21:10:00,CUN,Air Canada,704.0,59700.0,Morning,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 06:30:00,1.0,2024-03-15 19:00:00,2024-03-16 20:30:00,CUN,Iberia,457.0,109800.0,Evening,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 05:25:00,2.0,2024-03-15 18:15:00,2024-03-16 18:40:00,CUN,Transavia,456.0,105900.0,Afternoon,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,0 days 18:55:00,1.0,2024-03-15 02:25:00,2024-03-15 16:20:00,CUN,Lufthansa,747.0,68100.0,Night,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 05:20:00,1.0,2024-03-15 19:00:00,2024-03-16 19:20:00,CUN,Iberia,539.0,105600.0,Evening,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,0 days 13:40:00,1.0,2024-03-15 09:35:00,2024-03-15 18:15:00,CUN,Air Canada,907.0,49200.0,Morning,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 06:30:00,1.0,2024-03-15 19:00:00,2024-03-16 20:30:00,CUN,Royal Air Maroc,551.0,109800.0,Evening,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,0 days 22:05:00,2.0,2024-03-15 02:35:00,2024-03-15 19:40:00,CUN,Tunisair Express,689.0,79500.0,Night,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 09:25:00,1.0,2024-03-15 16:05:00,2024-03-16 20:30:00,CUN,Royal Air Maroc,491.0,120300.0,Afternoon,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 05:10:00,2.0,2024-03-15 18:30:00,2024-03-16 18:40:00,CUN,Royal Air Maroc,540.0,105000.0,Afternoon,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,0 days 14:55:00,1.0,2024-03-15 08:10:00,2024-03-15 18:05:00,CUN,Royal Air Maroc,891.0,53700.0,Morning,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 09:25:00,1.0,2024-03-15 16:05:00,2024-03-16 20:30:00,CUN,Iberia,518.0,120300.0,Afternoon,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 00:30:00,2.0,2024-03-15 16:05:00,2024-03-16 11:35:00,CUN,Royal Air Maroc,681.0,88200.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 11:55:00,1.0,2024-03-15 13:35:00,2024-03-16 20:30:00,CUN,Iberia,481.0,129300.0,Afternoon,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 08:55:00,2.0,2024-03-15 16:35:00,2024-03-16 20:30:00,CUN,Royal Air Maroc,511.0,118500.0,Afternoon,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,0 days 23:45:00,2.0,2024-03-15 02:25:00,2024-03-15 21:10:00,CUN,Air Canada,714.0,85500.0,Night,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,0 days 18:25:00,1.0,2024-03-15 02:25:00,2024-03-15 15:50:00,CUN,Lufthansa,871.0,66300.0,Night,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 05:25:00,3.0,2024-03-15 18:15:00,2024-03-16 18:40:00,CUN,Transavia,556.0,105900.0,Afternoon,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 03:22:00,3.0,2024-03-15 12:20:00,2024-03-16 10:42:00,CUN,Royal Air Maroc,627.0,98520.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Cancun,1 days 03:22:00,3.0,2024-03-15 12:20:00,2024-03-16 10:42:00,CUN,Royal Air Maroc,627.0,98520.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,7761.82
Mexico,Chihuahua,1 days 03:25:00,4.0,2024-03-15 11:30:00,2024-03-16 08:55:00,CUU,TAP Air Portugal,671.0,98700.0,Morning,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 06:30:00,3.0,2024-03-15 16:05:00,2024-03-16 16:35:00,CUU,Royal Air Maroc,823.0,109800.0,Afternoon,Afternoon,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 11:03:00,3.0,2024-03-15 16:05:00,2024-03-16 21:08:00,CUU,Royal Air Maroc,760.0,126180.0,Afternoon,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 09:58:00,3.0,2024-03-15 16:05:00,2024-03-16 20:03:00,CUU,Royal Air Maroc,796.0,122280.0,Afternoon,Evening,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 01:57:00,3.0,2024-03-15 13:25:00,2024-03-16 09:22:00,CUU,Royal Air Maroc,967.0,93420.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,0 days 23:05:00,2.0,2024-03-15 15:50:00,2024-03-16 08:55:00,CUU,Royal Air Maroc,1070.0,83100.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 12:20:00,4.0,2024-03-15 02:35:00,2024-03-16 08:55:00,CUU,Tunisair Express,786.0,130800.0,Night,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 12:20:00,4.0,2024-03-15 02:35:00,2024-03-16 08:55:00,CUU,Tunisair Express,786.0,130800.0,Night,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 12:20:00,4.0,2024-03-15 02:35:00,2024-03-16 08:55:00,CUU,Tunisair Express,786.0,130800.0,Night,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 21:07:00,4.0,2024-03-15 18:15:00,2024-03-17 09:22:00,CUU,Transavia,625.0,162420.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 12:57:00,2.0,2024-03-15 02:25:00,2024-03-16 09:22:00,CUU,Lufthansa,870.0,133020.0,Night,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 20:10:00,4.0,2024-03-15 18:15:00,2024-03-17 08:25:00,CUU,Transavia,687.0,159000.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 20:10:00,4.0,2024-03-15 18:15:00,2024-03-17 08:25:00,CUU,Transavia,687.0,159000.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 20:52:00,4.0,2024-03-15 18:30:00,2024-03-17 09:22:00,CUU,Royal Air Maroc,708.0,161520.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
Mexico,Chihuahua,1 days 19:43:00,4.0,2024-03-15 18:15:00,2024-03-17 07:58:00,CUU,Transavia,733.0,157380.0,Afternoon,Morning,LATIN AMER. & CARIB,107449525,5108884.774499999,141.15445499999998,0.47,-4.87,20.91,9000.0,20.69,4.74,8998.66
